id_setor,setor,dados_gerais,telefone,fax,email,id_unidade
4225,1ª Vara Judicial,sala,(12) 2125-7357 - Ramal Criminal,(12) Não Informado,tremembe1@tjsp.jus.br,298
4226,1º Ofício Judicial,sala,(12) 2125-7357 - Ramal Criminal,(12) Não Informado,tremembe1@tjsp.jus.br,298
4228,Seção de Administração Geral,sala,(12) 2125-7370,(12) Não Informado,tremembeadm@tjsp.jus.br,298
4229,Setor de Execuções Fiscais,Não Informado,(12) 2125-7353,(12) Não Informado,tremembesef@tjsp.jus.br,298
4230,Central de Mandados,sala,(12) 2125-7361 - Ramal Central,(12) Não Informado,tremembesadm@tjsp.jus.br,298
4231,Portaria,Não Informado,(12) 2125-7352,(12) Não Informado,Não Informado,298
4232,Juizado Especial Cível,Não Informado,(14) 3722-2245,(14) Não Informado,tupajec@tjsp.jus.br,299
4234,Ofício de Execuções Criminais,Não Informado,(14) 3722-2257,(14) Não Informado,tupavec@tjsp.jus.br,299
4235,Vara Criminal,Não Informado,(14) 3722-2247,(14) Não Informado,tupacr@tjsp.jus.br,299
4236,Ofício Criminal,Não Informado,(14) 3722-2247,(14) Não Informado,tupacr@tjsp.jus.br,299
4237,1ª Vara Cível,Não Informado,(14) 3722-2253,(14) Não Informado,tupa1cv@tjsp.jus.br,299
4238,2º Ofício Cível,Não Informado,(14) 3722-2249,(14) Não Informado,tupa2cv@tjsp.jus.br,299
4239,1º Ofício Cível,térreo,(14) 3722-2253,(14) Não Informado,tupa1cv@tjsp.jus.br,299
4240,2ª Vara Cível,Não Informado,(14) 3722-2249,(14) Não Informado,tupa2cv@tjsp.jus.br,299
4241,3ª Vara Cível,Não Informado,(14) 3722-2252,(14) Não Informado,tupa3cv@tjsp.jus.br,299
4242,3º Ofício Cível,térreo,(14) 3722-2252,(14) Não Informado,tupa3cv@tjsp.jus.br,299
4243,"Seção de Expediente, Finanças e Arquivo",Não Informado,(14) 3722-2210,(14) Não Informado,tupaadm@tjsp.jus.br,299
4244,Seção de Pessoal e Corregedoria,Não Informado,(14) 3722-2210,(14) Não Informado,tupaadm@tjsp.jus.br,299
4245,Seção de Distribuição Judicial,Não Informado,(14) 3722-2259,(14) Não Informado,tupa@tjsp.jus.br,299
4246,Diretoria de Serviço de Administração Geral,Não Informado,(14) 3722-2210,(14) Não Informado,tupaadm@tjsp.jus.br,299
4248,Central de Mandados,Não Informado,(14) 3722-2201,(14) Não Informado,tupasadm@tjsp.jus.br,299
4249,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,299
4250,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,299
4252,1ª Vara Judicial,Não Informado,(18) 3851-9812,(18) Não Informado,tupipta1@tjsp.jus.br,300
4253,1º Ofício Judicial,Não Informado,(18) 3851-9805 - Ramal Setor Cível,(18) Não Informado,tupipta1@tjsp.jus.br,300
4254,Salão do Juri,superior,(18) Não Informado,(18) Não Informado,tupiptaadm@tjsp.jus.br,300
4255,2ª Vara Judicial,Não Informado,(18) 3851-9814,(18) Não Informado,Não Informado,300
4256,2º Ofício Judicial,Não Informado,(18) 3851-9807 - Ramal Setor Cível,(18) Não Informado,tupipta2@tjsp.jus.br,300
4257,Seção de Distribuição Judicial,DDD 18,(18) 3851-9802,(18) Não Informado,tupipta@tjsp.jus.br,300
4258,Ordem dos Advogados do Brasil,Não Informado,(18) 3851-1956,(18) Não Informado,Não Informado,300
4259,1ª e 2ª Promotoria Pública,Não Informado,(18) 3851-1519 - Ramal (18),(18) Não Informado,Não Informado,300
4260,175ª Zona Eleitoral - Cartório,Não Informado,(18) 3851-1952,(18) Não Informado,Não Informado,300
4261,Seção de Administração Geral,DDD 18,(18) 3851-9801,(18) Não Informado,tupiptaadm@tjsp.jus.br,300
4262,Sala dos Oficiais de Justiça,DDD 18,(18) 3851-9803,(18) Não Informado,tupiptasadm@tjsp.jus.br,300
4263,Juizado Especial Cível,Não Informado,(18) 3851-9804,(18) Não Informado,tupiptajec@tjsp.jus.br,300
4266,Copa dos magistrados,superior,(18) Não Informado,(18) Não Informado,tupiptaadm@tjsp.jus.br,300
4267,Copa dos funcionários,Não Informado,(18) Não Informado,(18) Não Informado,tupiptaadam@tjsp.jus.br,300
4268,Vara do Juizado Especial Cível,sala 10,(12) 2138-5911,(12) Não Informado,ubatubajec@tjsp.jus.br,301
4269,1ª Vara Judicial,SALA DE AUDIÊNCIA,(12) Não Informado,(12) Não Informado,Não Informado,301
4270,1º Ofício Judicial,sala 9,(12) 2138-5910,(12) 0000-0000,ubatuba1@tjsp.jus.br,301
4271,Seção de Administração Geral,térreo - 15,(12) 2138-5902,(12) Não Informado,ubatubaadm@tjsp.jus.br,301
4272,2ª Vara Judicial,SALA DE AUDIÊNCIA,(12) Não Informado,(12) Não Informado,Não Informado,301
4273,2º Ofício Judicial,sala 11,(12) 2138-5912,(12) 0000-0000,ubatuba2@tjsp.jus.br,301
4274,Seção de Distribuição Judicial,3 e 6,(12) 2138-5901,(12) Não Informado,ubatuba@tjsp.jus.br,301
4275,SEÇÃO DE EXECUÇÃO FISCAL,TÉRREO - SALAS 22/24,(12) 2138-5903,(12) Não Informado,ubatubasef@tjsp.jus.br,301
4276,3ª Vara Judicial,SALA DE AUDIÊNCIA,(12) 2138-5906,(12) Não Informado,Não Informado,301
4277,3º Ofício Judicial,Não Informado,(12) 2138-5913,(12) 0000-0000,Não Informado,301
4278,Central de Mandados,Não Informado,(12) 2138-5904,(12) 0000-0000,ubatubasadm@tjsp.jus.br,301
4279,Copa dos magistrados,Não Informado,(12) Não Informado,(12) Não Informado,Não Informado,301
4280,Copa dos funcionários,Não Informado,(12) Não Informado,(12) Não Informado,Não Informado,301
4281,Seção de Administração Geral,Terreo,(17) 3634-1800 - Ramal 21,(17) Não Informado,uraniaadm@tjsp.jus.br,302
4282,Vara Judicial,Terreo,(17) 3634-1800 - Ramal 25,(17) Não Informado,urania@tjsp.jus.br,302
4283,Ofício Judicial,Terreo,(17) 3634-1800 - Ramal 25,(17) Não Informado,urania@tjsp.jus.br,302
4284,Juizado Especial Cível,Terreo,(17) 3634-1800 - Ramal 26,(17) Não Informado,uraniajec@tjsp.jus.br,302
4285,Módulo Oficiais de Justiça,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,302
4286,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,302
4288,Vara Judicial,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,303
4289,Ofício Judicial,Não Informado,(17) 3552-8521 - Ramal Vara Cível,(17) Não Informado,urupes@tjsp.jus.br,303
4290,Seção de Administração Geral,Não Informado,(17) 3552-8524,(17) Não Informado,urupesadm@tjsp.jus.br,303
4291,Promotoria Pública,Não Informado,(17) 3552-1566,(17) Não Informado,Não Informado,303
4292,Sala da OAB,Não Informado,(17) 3552-1808,(17) Não Informado,Não Informado,303
4293,Cartório Eleitoral,Não Informado,(17) 3552-3651,(17) Não Informado,Não Informado,303
4294,Setor Técnico de Serviço Social e Psicologia,Não Informado,(17) 3552-8530,(17) Não Informado,urupesservicosocial@tjsp.jus.br,303
4295,Sala dos Oficiais de Justiça,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,303
4296,Copa,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,303
4297,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,303
4298,3ª Vara Judicial,térreo,(19) 3309-4601,(19) Não Informado,valinhos3@tjsp.jus.br,304
4299,3º Ofício Judicial,térreo,(19) 3309-4601,(19) 3309-4601,valinhos3@tjsp.jus.br,304
4300,1ª Vara Judicial,piso superior,(19) Não Informado,(19) Não Informado,valinhos1@tjsp.jus.br,304
4301,1º Ofício Judicial,térreo,(19) 3309-4613,(19) 3309-4613,valinhos1@tjsp.jus.br,304
4302,Seção de Administração Geral,térreo,(19) 3309-4614,(19) Não Informado,valinhosadm@tjsp.jus.br,304
4303,2ª Vara Judicial,piso superior,(19) 3309-4606,(19) 3309-4606,Não Informado,304
4304,2º Ofício Judicial,térreo,(19) 3309-4606,(19) 3309-4606,valinhos2@tjsp.jus.br,304
4305,Seção de Distribuição Judicial,sala - térreo,(19) 3309-4615,(19) 3309-4615,valinhos@tjsp.jus.br,304
4306,Central de Mandados,Não Informado,(19) Não Informado,(19) Não Informado,valinhossadm@tjsp.jus.br,304
4309,1ª Vara Judicial,Não Informado,(18) 3401-8604 - Ramal (018) 3401-8604,(18) Não Informado,valparaiso@tjsp.jus.br,305
4310,Ofício Judicial,Não Informado,(18) 3401-8604,(18) Não Informado,valparaiso@tjsp.jus.br,305
4311,Seção de Administração Geral,"Administração Geral, Protocolo e Distribuidor",(18) 3401-8602,(18) Não Informado,valparaisoadm@tjsp.jus.br,305
4312,Copa,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,305
4313,Setor Psicossocial,Assistência Social e Psicologia,(18) 3401-8607,(18) Não Informado,valparaisoservicoso@tjsp.jus.br,305
4314,Central de Atendimento,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,305
4315,1ª Vara Judicial,Não Informado,(19) 2186-9911,(19) Não Informado,vgdosul1@tjsp.jus.br,306
4316,1º Ofício Judicial,Não Informado,(19) 2186-9911,(19) Não Informado,vgdosul1@tjsp.jus.br,306
4317,Seção de Administração Geral,Não Informado,(19) 2186-9901,(19) Não Informado,vgdosuladm@tjsp.jus.br,306
4318,Juizado Especial Cível,Não Informado,(19) 2186-9919,(19) Não Informado,vgdosuljec@tjsp.jus.br,306
4319,SEÇÃO DE ADMINISTRAÇÃO GERAL,Não Informado,(19) 2186-9902,(19) Não Informado,vgdosuladm@tjsp.jus.br,306
4320,2ª Vara Judicial,Não Informado,(19) 2186-9923,(19) Não Informado,vgdosul2@tjsp.jus.br,306
4321,2º Ofício Judicial,Não Informado,(19) 2186-9923,(19) Não Informado,vgdosul2@tjsp.jus.br,306
4322,Distribuidor,Não Informado,(19) 2186-9913,(19) Não Informado,vgdosul@tjsp.jus.br,306
4323,SETOR TÉCNICO,Não Informado,(19) 2186-9907,(19) Não Informado,Não Informado,306
4324,Central de Mandados,Não Informado,(19) 2186-9915,(19) Não Informado,vgdosulsadm@tjsp.jus.br,306
4325,Copa,Não Informado,(19) 2186-9901,(19) Não Informado,Não Informado,306
4326,CEJUSC,Não Informado,(19) 2186-9918,(19) Não Informado,cejusc.vgdosul@tjsp.jus.br,306
4327,Cozinha 1,Não Informado,(19) 2186-9901,(19) Não Informado,Não Informado,306
4328,Cozinha térreo,Não Informado,(19) 2186-9901,(19) Não Informado,Não Informado,306
4329,Central de Atendimento,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,306
4330,Seção de Administração Geral,térreo,(11) 4322-9523,(11) Não Informado,vgpaulistaadm@tjsp.jus.br,307
4331,Anexo Fiscal,Não Informado,(11) 4322-9536,(11) Não Informado,vgpaulista@tjsp.jus.br,307
4332,Oficio Cível,Distribuidor,(11) 4322-9535 - Ramal Civel,(11) Não Informado,vgpaulista@tjsp.jus.br,307
4333,Setor Técnico do Foro de Vargem Grande Paulista,Não Informado,(11) 4322-9529 - Ramal Psicologia,(11) Não Informado,Não Informado,307
4334,Setor de Conciliação e Mediação de Vargem Grande Paulista,"Av. Miranda, 25 - Vila Verona",(11) 4322-9530,(11) Não Informado,vgpaulista@tjsp.jus.br,307
4335,Vara Judicial,Não Informado,(11) 4322-9535,(11) Não Informado,vgpaulista@tjsp.jus.br,307
4336,1ª Vara Judicial,"3º andar, sl. 08",(11) 0000-0000,(11) Não Informado,Não Informado,308
4337,2ª Vara Judicial,"3º andar, sala 07",(11) Não Informado,(11) Não Informado,Não Informado,308
4338,1º Ofício Judicial,2º andar - sala nº 06,(11) 3378-6469,(11) Não Informado,varzeapta1@tjsp.jus.br,308
4339,2º Ofício Judicial,2º andar. sala 5,(11) 3378-6476,(11) Não Informado,varzeapta2@tjsp.jus.br,308
4340,Seção de Administração Geral,1º andar,(11) 3378-6458,(11) Não Informado,varzeaptaadm@tjsp.jus.br,308
4341,Seção de Distribuição Judicial,térreo,(11) 3378-6456,(11) Não Informado,varzeapta@tjsp.jus.br,308
4342,Juizado Especial Cível,1º andar sl 2,(11) 3378-6461,(11) Não Informado,varzeaptajec@tjsp.jus.br,308
4343,CENTRAL DE MANDADOS,Não Informado,(11) 3378-6473,(11) Não Informado,varzeaptasadm@tjsp.jus.br,308
4344,Copa dos magistrados,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,308
4345,Copa dos funcionários,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,308
4346,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Não Informado,(11) 3378-6457,(11) Não Informado,cejusc.varzea@tjsp.jus.br,308
4348,2ª Vara Judicial,Piso Superior,(19) 3399-8959,(19) Não Informado,vinhedo2@tjsp.jus.br,309
4349,2º Ofício Judicial,Térreo,(19) 3399-8959,(19) Não Informado,vinhedo2@tjsp.jus.br,309
4350,Seção de Distribuição Judicial,Piso Superior,(19) 3399-8963,(19) Não Informado,vinhedo@tjsp.jus.br,309
4351,Infância e Juventude,Térreo,(19) 3399-8959,(19) Não Informado,vinhedo2@tjsp.jus.br,309
4353,1ª Vara Judicial,Piso Superior,(19) 3399-8964,(19) Não Informado,vinhedo1@tjsp.jus.br,309
4354,1º Ofício Judicial,Térreo,(19) 3399-8955,(19) Não Informado,vinhedo1@tjsp.jus.br,309
4355,Seção de Administração Geral,piso superior,(19) 3399-8953,(19) Não Informado,vinhedoadm@tjsp.jus.br,309
4356,Ofício Juizado Especial Cível e Criminal,Piso Superior,(19) 3399-8956,(19) Não Informado,vinhedojec@tjsp.jus.br,309
4357,Vara do Juizado Especial Cível e Criminal,Piso Superior,(19) 3399-8956,(19) Não Informado,Não Informado,309
4359,Seção Administrativa de Distribuição de Mandados,Piso Superior,(19) 3399-8960,(19) Não Informado,vinhedosadm@tjsp.jus.br,309
4360,Copa almoço,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,309
4362,Setor de Execução Fiscal,Não Informado,(19) 3399-8901,(19) Não Informado,vinhedosef@tjsp.jus.br,309
4363,Vara Judicial,1º andar,(17) 3392-8906 - Ramal n/c,(17) Não Informado,viradouro@tjsp.jus.br,310
4364,Ofício Judicial,Supervisor de Serviço - VALDECIR GOMES PINHAL,(17) 3392-8906,(17) Não Informado,viradouro@tjsp.jus.br,310
4365,Seção de Administração Geral,Não Informado,(17) 3392-8902,(17) Não Informado,viradouroadm@tjsp.jus.br,310
4366,Módulo Oficiais de Justiça,Não Informado,(17) 3392-8911,(17) Não Informado,Não Informado,310
4367,Copa,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,310
4368,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,310
4369,2ª Vara Cível,Não Informado,(15) 3415-4610,(15) Não Informado,votorantim2cv@tjsp.jus.br,311
4370,2º Ofício Cível,piso térreo,(15) 3415-4609,(15) Não Informado,votorantim2cv@tjsp.jus.br,311
4371,Seção de Distribuição Judicial,piso terreo,(15) 3415-4603,(15) Não Informado,Não Informado,311
4372,1ª Vara Cível,Não Informado,(15) 3415-4606,(15) 0000-0000,votorantim1cv@tjsp.jus.br,311
4373,1º Ofício Cível,Não Informado,(15) 3415-4605,(15) 0000-0000,votorantim1cv@tjsp.jus.br,311
4374,Seção de Administração Geral,térreo,(15) 3415-4601,(15) 0000-0000,votorantimadm@tjsp.jus.br,311
4375,Vara Criminal,"AV. LUIZ DO PATROCINIO FERNANDES, 762, RIO ACIMA, VOTORANTIM/SP",(15) 3415-4611,(15) Não Informado,votorantimcr@tjsp.jus.br,311
4376,Ofício Criminal,"AV. LUIZ DO PATROCINIO FERNANDES, 762, RIO ACIMA, VOTORANTIM/SP",(15) 3415-4611,(15) Não Informado,votorantimcr@tjsp.jus.br,311
4377,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Não Informado,(15) 3415-4616,(15) Não Informado,Não Informado,311
4378,Copa dos magistrados,Não Informado,(15) Não Informado,(15) Não Informado,Não Informado,311
4379,Copa dos funcionários,Não Informado,(15) Não Informado,(15) Não Informado,Não Informado,311
4380,Setor de Conciliação,Não Informado,(15) Não Informado,(15) Não Informado,Não Informado,311
4381,Central de Mandados,Não Informado,(15) 3415-4604,(15) Não Informado,votorantimsadm@tjsp.jus.br,311
4382,Setor Psicossocial,Não Informado,(15) 3415-4620,(15) Não Informado,votorantimservicoso@tjsp.jus.br,311
4384,3ª Vara Cível,1ª andar,(17) Não Informado,(17) Não Informado,Não Informado,312
4385,4º Ofício Cível,térreo,(17) 2101-1101,(17) Não Informado,votupor4cv@tjsp.jus.br,312
4386,4ª Vara Cível,1º andar,(17) Não Informado,(17) Não Informado,Não Informado,312
4388,1ª Vara Criminal,1º andar,(17) Não Informado,(17) Não Informado,Não Informado,312
4389,1ª Vara Cível,1º andar,(17) Não Informado,(17) Não Informado,Não Informado,312
4390,1º Ofício Cível,térreo,(17) 2101-1106,(17) Não Informado,votupor1cv@tjsp.jus.br,312
4391,2º Ofício Cível,térreo,(17) 2101-1107,(17) Não Informado,votupor2cv@tjsp.jus.br,312
4392,Seção de Administração Geral,1º andar,(17) 2101-1127,(17) Não Informado,votuporangaadm@tjsp.jus.br,312
4393,Seção de Distribuição Judicial,"R Espírito Santo, 2497 Cia. Melhoramentos Cep:15.501-221 - 1º andar",(17) 2101-1111,(17) Não Informado,votuporanga@tjsp.jus.br,312
4394,2ª Vara Cível,1º andar,(17) Não Informado,(17) Não Informado,Não Informado,312
4395,3º Ofício Cível,térreo,(17) 2101-1102,(17) Não Informado,votupor3cv@tjsp.jus.br,312
4396,Ofício do Juizado Especial Civel e Criminal,Não Informado,(17) 2101-1105,(17) Não Informado,votuporjec@tjsp.jus.br,312
4397,Central de Mandados,Não Informado,(17) 2101-1117,(17) Não Informado,votuporsadm@tjsp.jus.br,312
4398,Psicologia,Não Informado,(17) 2101-1120,(17) Não Informado,Não Informado,312
4401,Colégio Recursal,Não Informado,(17) 2101-1110,(17) Não Informado,votuporcolrec@tjsp.jus.br,312
4402,Assistente Social,Não Informado,(17) 2101-1128,(17) Não Informado,votuporservicosocial@tjsp.jus.br,312
4403,Seção Técnica de Psicologia da Vara da Infância e da Juventude,Não Informado,(11) 4503-9665,(11) Não Informado,Não Informado,313
4404,4ª Vara Especial da Infância e da Juventude,Não Informado,(11) 4503-9671,(11) Não Informado,Não Informado,313
4406,DEIJ-DEPTO.EXEC.INF.JUVENTUDE,Não Informado,(11) 4503-9676,(11) Não Informado,deij@tjsp.jus.br,313
4407,DEIJ 1-DIVISAO APOIO JUIZES,Não Informado,(11) 4503-9677,(11) Não Informado,deij1@tjsp.jus.br,313
4408,DEIJ 1.1-SECAO ADMINISTRATIVA,Não Informado,(11) 4503-9678,(11) Não Informado,deij1@tjsp.jus.br,313
4409,DEIJ 1.2-SEC.REGIST.AUDIENCIAS,Não Informado,(11) 4503-9679,(11) Não Informado,deij1@tjsp.jus.br,313
4410,DEIJ 1.3-SEC.EXP.DEPARTAMENTO,Não Informado,(11) 4503-9680,(11) Não Informado,deij1@tjsp.jus.br,313
4411,DEIJ 1.4-SEC.ATEND.ENCAMINHAM.,Não Informado,(11) 4503-9681,(11) Não Informado,deij1@tjsp.jus.br,313
4412,DEIJ 2-DIVISAO PROCESSAMENTO,Não Informado,(11) 4503-9682,(11) Não Informado,deij2@tjsp.jus.br,313
4413,DEIJ 2.1-SEC.PROC.EXECUCOES,Não Informado,(11) 4503-9683,(11) Não Informado,deij2@tjsp.jus.br,313
4414,DEIJ 2.2-SEC.CONTR.MEDIDAS,Não Informado,(11) 4503-9684,(11) Não Informado,deij2@tjsp.jus.br,313
4415,DEIJ 2.3-SECAO DE PLANTAO,Não Informado,(11) 4503-9685,(11) Não Informado,deij2@tjsp.jus.br,313
4416,DAGP-VEIJ - Serv. de Adm. Geral do Prédio do Fórum das V. Esp. da Inf. e da Juv.,Não Informado,(11) 4503-9661,(11) Não Informado,adminfajuventude@tjsp.jus.br,313
4417,DAGP-VEIJ - Seção. de Adm. Geral do Prédio do Fórum das V. Esp. da Inf. e da Juv.,Não Informado,(11) 4503-9661,(11) Não Informado,adminfajuventude@tjsp.jus.br,313
4418,SFV-VEIJ,Não Informado,(11) 4503-9663,(11) Não Informado,Não Informado,313
4419,1ª Vara Especial da Infância e da Juventude,Não Informado,(11) 4503-9668,(11) Não Informado,Não Informado,313
4421,2ª Vara Especial da Infância e da Juventude,Não Informado,(11) 4503-9669,(11) Não Informado,Não Informado,313
4425,DEFENSORIA PÚBLICA,Não Informado,(11) 3207-2789,(11) Não Informado,Não Informado,313
4426,Seção Técnica de Serviço Social da Vara da Infância e da Juventude,Não Informado,(11) 4503-9664,(11) Não Informado,Não Informado,313
4427,MINISTÉRIO PÚBLICO,Não Informado,(11) 3119-7138,(11) Não Informado,Não Informado,313
4428,Seção de Distribuição Geral,Não Informado,(11) 4503-9675,(11) Não Informado,brasinfdistribuicao@tjsp.jus.br,313
4429,Justiça Restaurativa,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,313
4431,Central de Distribuição de Mandados,Não Informado,(11) 4503-9688,(11) Não Informado,brassad@tjsp.jus.br,313
4432,OAB – SALA DOS ADVOGADOS,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,313
4433,Copa dos magistrados,Não Informado,(11) 4503-9661,(11) Não Informado,Não Informado,313
4434,Copa dos funcionários,Não Informado,(11) 4503-9661,(11) Não Informado,Não Informado,313
4435,DAGP-FMMG - Serviço de Administração Geral de Prédio do Fórum C.J.M.M.G.,Não Informado,(11) 2868-7262,(11) Não Informado,admfmmg@tjsp.jus.br,314
4436,SATM-FMMG - Seção Administrativa - Prédio do Fórum C.J.M.M.G. - Turno da Manhã e Malote,Não Informado,(11) 2868-7267,(11) Não Informado,admfmmg@tjsp.jus.br,314
4437,SCOPA-FMMG - Seção de Copa - Prédio do Fórum C.J.M.M.G.,Não Informado,(11) 2868-7345,(11) Não Informado,admfmmg@tjsp.jus.br,314
