id_unidade,unidade,telefone,fax,email,cj,num_varas_instaladas,entrancia,dist_capital,tensao_eletrica,endereco_lougradouro,endereco_cep,endereco_municipio,endereco_uf,id_comarca,comarca_corrigido,id_cj
829,Fórum II Queluz (Arquivo),Não Informado,Não Informado,Não Informado,Guaratinguetá,0,Entrância Inicial,221.20 Km,110V,"Rua Prudente de Moraes , 282 - Centro",00000000,Queluz,SP,3541901.0,Queluz,48.0
830,Fórum Assis IV - (CEJUSC - ACIA),(18) 3324-4526,(18) 3401-1580,Não Informado,Assis,0,Entrância Final,398.53 Km,220V,"Avenida Antonio Zuard , 950-B - Vila Cambuí",19804-040,Assis,SP,3504008.0,Assis,26.0
831,Fórum Assis V - (CEJUSC - UNIP),(18) 3324-7092,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Otto Ribeiro , 2378 - Jardim Canadá",19814-470,Assis,SP,,,
832,Fórum Assis V - (Depósito),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rodovia Raposo Tavares , KM 446 - Não informado",00000000,Assis,SP,,,
833,Fórum Fernandópolis IV (Psicólogos e Assist. Social),Não Informado,Não Informado,fernandservisocial@tjsp.jus.br,Fernandópolis,0,Entrância Final,519.93 Km,110V,"Rua Brasil , 1220 - Jd. Bela Vista",15612-008,Fernandópolis,SP,3515509.0,Fernandópolis,18.0
834,Forum Arujá III (Setor Técnico),(11) 2192-2811,(11) 2192-2805,Não Informado,Guarulhos,0,Entrância Intermediária,36.30 Km,110V,"Rua Albino Rodrigues Neves , 610 - Center Ville",07401125,Arujá,SP,3503901.0,Arujá,44.0
835,Fórum Arujá V (Salão do Júri),(11) 2833-8651,(11) 2192-2805,Não Informado,Guarulhos,0,Entrância Intermediária,36.30 Km,110V,"R.Albino Rodrigues Neves , 630 - CenterVille",07401-125,Arujá,SP,3503901.0,Arujá,44.0
836,Fórum II Cruzeiro (Residência Oficial),Não Informado,Não Informado,Não Informado,Guaratinguetá,0,Entrância Intermediária,202.42 Km,110V,"Rua Coronel Joaquim do Prado , 477 - Centro",12701-370,Cruzeiro,SP,3513405.0,Cruzeiro,48.0
837,Fórum II Laranjal Paulista (Residência Oficial) (Desativado),(15) 3283-5768,(15) 3283-1411,laranjaladm@tjsp.jus.br,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Conselheiro Antonio Prado, 159 , 159 - Centro",18500-000,Laranjal Paulista,SP,,,
838,Z-Fórum Avaré (Desativado),(14) 3733-8989,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Abílio Garcia , 527 - Villa Jussara Maria",18706-040,Avaré,SP,,,
839,Fórum Igarapava - Residência Oficial,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Maciel , 763 - Centro",14540-000,Igarapava,SP,,,
840,Fórum Iguape III - (Residência Oficial),Não Informado,Não Informado,Não Informado,Registro,0,Entrância Inicial,159.16 Km,110V,"Rua Major Rebelo , 705 - Centro",11920-000,Iguape,SP,3520301.0,Iguape,21.0
841,Fórum II Descalvado (Residência Oficial),Não Informado,Não Informado,Não Informado,São Carlos,0,Entrância Inicial,208.75 Km,110V,"Rua 24 de Outubro , 483 - Centro",13690-000,Descalvado,SP,3513702.0,Descalvado,12.0
842,Residência Oficial,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Vicente Trindade , 75 - Centro",18870-007,Fartura,SP,,,
843,Forum Araçatuba VI - TERRENO,Não Informado,Não Informado,Não Informado,Araçatuba,0,Entrância Final,469.04 Km,110V,"Avenida Brasilia , 1166 - Não informado",16015-535,Araçatuba,SP,3502804.0,Araçatuba,36.0
844,LIMERIA (Desativado),(19) 3442-9077,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Via Antonio Cruãnes Filho , s/n - Jd Sta Cecília",13480-672,Limeira,SP,,,
845,Fórum II Mirante do Paranapanema (Residência Oficial),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Zil Brasil , 1002 - Não informado",19260-000,Mirante do Paranapanema,SP,,,
846,Fórum Brotas - Desativado,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Elyseu Lourenção , 304 - Não informado",17380-000,Brotas,SP,,,
847,Fórum Orlândia [Residência Oficial],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Quatro , 230 - centro",14620-000,Orlândia,SP,,,
848,Fórum Caraguatatuba V (Em construção),(12) 3882-3099,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Rio Grande do Sul , QUADRA 163 - Indaiá",11665-030,Caraguatatuba,SP,,,
849,Fórum Barueri i - (Prédio Novo),(11) 4635-5261,Não Informado,Não Informado,Osasco,10,Entrância Final,24.81 Km,110V,"Rua Desembargador Celso Luiz Limongi , 84 - Vila Porto",06414-140,Barueri,SP,3505708.0,Barueri,4.0
850,Foro de Juquitiba,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida 31 de março , 470 - Centro",06950-000,Juquitiba,SP,,,
851,"Fórum São José do Rio Preto III - (Família, JEC e Infância)",(17) 3354-3918,Não Informado,Não Informado,São José do Rio Preto,6,Entrância Final,414.42 Km,110V,"Rua Tupi , 765 - Chacara Municipal",15090-500,São José do Rio Preto,SP,3549805.0,São José do Rio Preto,16.0
852,Fórum Indaiatuba VI - (Residência Oficial),(19) 3309-2727,Não Informado,Não Informado,Itu,0,Entrância Final,78.26 Km,220V,"Rua Siqueira Campos, 169 , 169 - Vila Sfeir",13330-290,Indaiatuba,SP,3520509.0,Indaiatuba,20.0
853,Fórum Araras IV (CEJUSC),Não Informado,Não Informado,Não Informado,Limeira,0,Entrância Intermediária,152.98 Km,110V,"Av. Irineu Carroci , s/nº - José Ometto II",00000-000,Araras,SP,3503307.0,Araras,10.0
854,Fórum Cafelândia II - (JEC e CEJUSC),(14) 3554-9801,Não Informado,Não Informado,Lins,1,Entrância Inicial,361.56 Km,110V,"Praça Beraldo Arruda , 66 - Centro",16500029,Cafelândia,SP,3508801.0,Cafelândia,35.0
856,Fórum III Adamantina - UAAJ - FAC. ADAM. INTEGRADAS,(18) 3522-2864,Não Informado,Não Informado,Tupã,0,Entrância Inicial,500.26 Km,110V,"Av. Adhemar de Barros , 130 - Centro",17800-000,Adamantina,SP,3500105.0,Adamantina,30.0
857,Fórum Andradina V - Anexo do Juizado de Andradina - UAAJ - CASTILHO,(18) 2122-2358,(18) 98169-5471,Não Informado,Andradina,0,Entrância Final,570.27 Km,110V,"R. Padre Claro , 741 - Castilho",00000-000,Andradina,SP,3502101.0,Andradina,37.0
858,Fórum II da Comarca de Quatá (Cartório Eleitorial),(18) 3366-3280,Não Informado,Não Informado,Assis,0,Entrância Inicial,440.43 Km,110V,"Av. Rodolpho Sebastião Giorgi , 578 - Centro",19780-000,Quatá,SP,3541703.0,Quatá,26.0
859,Fórum III Barretos (Anexo do Juizado Especial Cível - UNIFEB),Não Informado,Não Informado,Não Informado,Barretos,0,Entrância Final,387.59 Km,110V,"Av. Profº. Roberto Frade Monte , 386 - Marieta",14783-226,Barretos,SP,3505500.0,Barretos,14.0
860,Fórum Boituva IV  (UAAJ - Juizado Especial - Iperó),Não Informado,Não Informado,Não Informado,Itu,0,Entrância Inicial,109.74 Km,110V,"Rua Costa e Silva , 195 - Centro, Iperó-SP",18560-000,Boituva,SP,3507001.0,Boituva,20.0
861,Fórum Barueri III - (Juizado Especial Cível Digital),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Henriqueta Mendes Guerra , 550 - Centro",06401-160,Barueri,SP,,,
862,Fórum Bebedouro (Anexo do Juizado Especial - UNIFAFIBE),Não Informado,Não Informado,Não Informado,Barretos,0,Entrância Intermediária,345.65 Km,110V,"Rua Professor Orlando França de Carvalho , 325 - Centro",14701-070,Bebedouro,SP,3506102.0,Bebedouro,14.0
863,Fórum Conchas III – (Anexo do Juizado - UAAJ - ANHEMBI),Não Informado,Não Informado,Não Informado,Botucatu,0,Entrância Inicial,152.43 Km,110V,"Praça Prefeito Ismael Morato do Amaral , 43-fundos - Centro",18620-000,Conchas,SP,3512308.0,Conchas,23.0
864,Fórum Conchas IV – (Anexo do Juizado - UAAJ - PEREIRAS),Não Informado,Não Informado,Não Informado,Botucatu,0,Entrância Inicial,152.43 Km,110V,"End.: Rua Lino de Góis , 133 - Centro - Pereiras",18580-000,Conchas,SP,3512308.0,Conchas,23.0
865,Fórum Brotas - Desativado,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua José Antunes , 900 - Paço Municipal",17360-000,Brotas,SP,,,
866,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC),(17) 3292-1286,Não Informado,Não Informado,São José do Rio Preto,0,Entrância Inicial,483.03 Km,110V,"Rua Bom Jesus , 1207 - Centro",15490-000,Paulo de Faria,SP,3536604.0,Paulo de Faria,16.0
867,Anexo do JEC - UAAJ - GUAPIARA,(15) 3547-1148,Não Informado,Não Informado,Itapetininga,0,Entrância Intermediária,181.59 Km,110V,"Rua Seabra do Amaral , 260 - Centro - Guapiara",18310-000,Capão Bonito,SP,3510203.0,Capão Bonito,22.0
868,Fórum Fernandópolis V (UNIV. BRASIL (Antiga UNICASTELO) – CAMPUS VII,Não Informado,Não Informado,Não Informado,Fernandópolis,0,Entrância Final,519.93 Km,110V,"End.: Estrada Projetada F-1 , S/N - Fazenda Santa Rita",00000-000,Fernandópolis,SP,3515509.0,Fernandópolis,18.0
869,Fórum Cafelândia III - (JEC - UAAJ - JÚLIO MESQUITA ),(14) 3554-9801,Não Informado,Não Informado,Lins,1,Entrância Inicial,361.56 Km,110V,"Rua Victor Francisco de Souza , 105 - Júlio Mesquita",17550-000,Cafelândia,SP,3508801.0,Cafelândia,35.0
870,Comarca de Itirapina II (Anexo do JEC - UAAJ - ANALÂNDIA),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. 01 , 322 - Centro – Analândia",13550-000,Itirapina,SP,,,
871,Fórum Jacupiranga II (Anexo do JEC – Barra do Turvo) (inativado),Não Informado,(13) 3864-1021,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Firmino Pedroso dos Santos , 440 - Boa Esperança – Barra do Turvo",11955-000,Jacupiranga,SP,,,
872,Fórum Jundiaí III - (Anexo do JEC – FACULD. DIREITO PE. ANCHIETA),Não Informado,Não Informado,Não Informado,Jundiaí,0,Entrância Final,47.55 Km,110V,"Rua Marcílio Dias , 399 - Bela Vista",13207-740,Jundiaí,SP,3525904.0,Jundiaí,5.0
873,Fórum IV Leme - (Anexo do JEC - UNIFIAN),(19) 3573-8617,Não Informado,Não Informado,Pirassununga,0,Entrância Intermediária,170.00 Km,220V,"Rua Waldemar Silenci , 340 - Cidade Jardim",13614-370,Leme,SP,3526704.0,Leme,11.0
874,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT),Não Informado,Não Informado,Não Informado,Itapeva,0,Entrância Final,232.99 Km,110V,"Rodovia Francisco Alves Negrão , SP 258 – km 285, Bloco 1 - Pilão D’Água",18412-000,Itapeva,SP,3522406.0,Itapeva,49.0
875,Fórum São Bernardo do Campo II (Anexo do JEC - FDSBC),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Java , 425 - Jardim do Mar",09750-650,São Bernardo do Campo,SP,,,
876,Fórum Jaú III (Anexo do JEC - FJAU),(14) 2104-3422,Não Informado,Não Informado,Jaú,0,Entrância Intermediária,241.08 Km,110V,"Av. João Ferraz Neto , 150 - Centro",17207-330,Jaú,SP,3525300.0,Jaú,33.0
877,Fórum de Santana de Parnaíba II (Anexo do JEC – UNIP ALPHAVILLE),(11) 4152-8841,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Yojiro Takaoka , 3500 - Alphaville",06541-038,Santana de Parnaíba,SP,,,
878,Cartório Anexo do Juizado Especial Cível - UNIFEOB.,(19) 3634-3398,Não Informado,Não Informado,São João da Boa Vista,0,Entrância Final,176.35 Km,220V,"Rua RIACHUELO , 571 - Centro",13870234,São João da Boa Vista,SP,3549102.0,São João da Boa Vista,50.0
879,Fórum Rio Claro VI - (Anexo do JEC - UAAJ - IPEÚNA),(19) 3576-1590,Não Informado,Não Informado,Rio Claro,0,Entrância Final,157.95 Km,110V,"Rua Um , 275 - Centro - Ipeúna",13537-000,Rio Claro,SP,3543907.0,Rio Claro,9.0
880,FÓRUM DA COMARCA DE LIMEIRA IV (Anexo do JEC - UAAJ - IRACEMÁPOLIS),Não Informado,Não Informado,Não Informado,Limeira,0,Entrância Final,134.49 Km,110V,"Rua Zaira Paggiaro Ometto , 555 - Parque Cesarino Borba - Iracemápolis",13495-000,Limeira,SP,3526902.0,Limeira,10.0
881,Fórum Taubaté VI - (Anexo do JEC - UNITAU),Não Informado,Não Informado,Não Informado,Taubaté,0,Entrância Final,124.73 Km,220V,"Parque Dr. Barbosa de Oliveira , 285 - Centro",12020-190,Taubaté,SP,3554102.0,Taubaté,47.0
882,Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS),Não Informado,Não Informado,Não Informado,Botucatu,0,Entrância Inicial,217.70 Km,110V,"Rua Paulo Lourenço Siqueira , 232 - Vila Cremer",00000-000,São Manuel,SP,3550100.0,São Manuel,23.0
883,Fórum da Comarca de Ouroeste III (Anexo do JEC - UAAJ - INDIAPORÃ),Não Informado,Não Informado,Não Informado,Fernandópolis,0,Entrância Inicial,551.62 Km,110V,"Rua Theodoro José de Souza , 1255 - Centro - Indiaporã",15690-000,Ouroeste,SP,3534757.0,Ouroeste,18.0
884,Fórum Iepê II (Anexo do JEC - Nantes),(18) 3268-8800,Não Informado,Não Informado,Presidente Prudente,0,Entrância Inicial,464.65 Km,110V,"Rua Siqueira , s/n - Prédio da biblioteca municipal de Nantes",00000-000,Iepê,SP,3519907.0,Iepê,27.0
885,Fórum Olímpia VI - (Anexo do JEC - UAAJ - CAJOBI),(17) 3563-3211,Não Informado,Não Informado,Barretos,0,Entrância Intermediária,390.85 Km,110V,"Rua Antônio Fernandes , 96 - Centro - Cajobi/SP",15410-000,Olímpia,SP,3533908.0,Olímpia,14.0
886,Fórum Tatuí II (Anexo do JEC - UAAJ de Capela do Alto),Não Informado,Não Informado,Não Informado,Itapetininga,0,Entrância Final,126.36 Km,110V,"Av. Castorino de Almeida , 205 - Centro",18195-000,Tatuí,SP,3554003.0,Tatuí,22.0
887,Fórum de Teodoro Sampaio II (Anexo do JEC - UAAJ - Euclides da Cunha Paulista),Não Informado,Não Informado,Não Informado,Presidente Venceslau,0,Entrância Inicial,577.13 Km,110V,"Av. Antonio Joaquim Mano , 02 - Pátio da Prefeitura",19275-000,Teodoro Sampaio,SP,3554300.0,Teodoro Sampaio,28.0
888,Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE),Não Informado,Não Informado,Não Informado,Itapetininga,0,Entrância Inicial,157.51 Km,110V,"Praça da Matriz , 151 - Centro - Bofete",18590-000,Porangaba,SP,3540507.0,Porangaba,22.0
889,Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ),Não Informado,Não Informado,Não Informado,Itapetininga,0,Entrância Inicial,157.51 Km,110V,"Rua Ugolino de Moraes , 476 - Centro - Guareí",18250-000,Porangaba,SP,3540507.0,Porangaba,22.0
890,Fórum IV de Franca,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"R. Marrey Júnior , 2421 - São José",00000-000,Franca,SP,,,
891,Fórum IV de Franca (Anexo do JEC - UNESP),Não Informado,Não Informado,Não Informado,Franca,0,Entrância Final,343.73 Km,110V,"Av. Eufrázia Monteiro Petráglia , 900 - Jd. Dr. Antônio Petráglia",14409-150,Franca,SP,3516200.0,Franca,38.0
892,Fórum Santos VI - (Anexo do Juizado - UNISANTOS),Não Informado,Não Informado,Não Informado,Santos,0,Entrância Final,55.26 Km,110V,"Rua Joaquim Nabuco , 09/11 - Vila Mathias",11015-460,Santos,SP,3548500.0,Santos,1.0
893,Fórum Santos VII - (Anexo do Juizado - UNISANTA),Não Informado,Não Informado,Não Informado,Santos,0,Entrância Final,55.26 Km,110V,"Rua Osvaldo Cruz , 277 - Boqueirão",11045-101,Santos,SP,3548500.0,Santos,1.0
894,Fórum Guarulhos IV - (UAAJ UNG),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua José de Andrade , 275 - Jd. Santa Francisca",07024-001,Guarulhos,SP,,,
895,Fórum Guarulhos IV - (UAAJ - UNIFIG),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Luiz , 315 - Vila Rosália",07072-000,Guarulhos,SP,,,
896,Fórum V Mogi das Cruzes (Juizado Itinerante - Biritiba Mirim),Não Informado,Não Informado,Não Informado,Mogi das Cruzes,0,Entrância Final,45.75 Km,110V,"Rua do Comércio , 25 - Centro - Biritiba Mirim",08940-000,Mogi das Cruzes,SP,3530607.0,Mogi das Cruzes,45.0
897,Fórum VI Mogi das Cruzes (Universidade Braz Cubas),Não Informado,Não Informado,Não Informado,Mogi das Cruzes,0,Entrância Final,45.75 Km,110V,"Av. Francisco Rodrigues Filho , 1233, sala 1000, Portão 7 - Vila Mogliar",08773-380,Mogi das Cruzes,SP,3530607.0,Mogi das Cruzes,45.0
898,Posto de Atendimento de Inicial do Juizado Especial Cível de Campinas - UNISAL,(19) 3744-6898,Não Informado,Não Informado,Campinas,0,Entrância Final,83.55 Km,110V,"atendimento 2ª e 3ª feira - Rua do Oratório , s/n - Jd. São Domingos Sávio",13075140,Campinas,SP,3509502.0,Campinas,8.0
899,Posto de Atendimento de Inicial do Juizado Especial Cível de Campinas FACAMP,(19) 3754-8500,Não Informado,Não Informado,Campinas,0,Entrância Final,83.55 Km,110V,"atendimento- 2ªs e 4ªs feiras - Av. Alan Turing , 805 - Cidade Universitária",13089-898,Campinas,SP,3509502.0,Campinas,8.0
900,Fórum Conchas,Não Informado,Não Informado,Não Informado,Botucatu,3,Entrância Inicial,152.43 Km,110V,"Av. Gregório Marcos Garcia , 808 - Vila Esporte",18570-000,Conchas,SP,3512308.0,Conchas,23.0
901,Fórum Itaporanga - [Residência Oficial],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Bom Jesus , 650 - Centro",18480000,Itaporanga,SP,,,
902,Fórum Diadema (CEJUSC),(11) 4057-7400,Não Informado,Não Informado,São Bernardo do Campo,0,Entrância Final,15.40 Km,110V,"Rua Amélia Eugênia , 488 - Centro",09911260,Diadema,SP,3513801.0,Diadema,2.0
903,Fórum Guarulhos II - (Fórum Cível - Dr. Flávio Cleto Giovanni Trombetti),Não Informado,Não Informado,guarulhosadm@tjsp.jus.br,Guarulhos,22,Entrância Final,14.13 Km,110V,"Rua dos Crisântemos , 29 - Vila Tijuco",07091-060,Guarulhos,SP,3518800.0,Guarulhos,44.0
904,Fórum Dracena V - (CEJUSC - POSTO AVANÇADO - 1ª CIA - PM),(18) 3821-3233,Não Informado,Não Informado,Dracena,0,Entrância Intermediária,552.86 Km,110V,"Rua Monte Castelo , 886 - Centro",17900-169,Dracena,SP,3514403.0,Dracena,29.0
905,Fórum Barretos - Prédio II (Cejusc e Colégio Recursal),(17) 3043-9901,Não Informado,Não Informado,Barretos,0,Entrância Final,387.59 Km,110V,"Rua 14 , 643 - Centro",14780-040,Barretos,SP,3505500.0,Barretos,14.0
906,Fórum Nova Granada III (Residência Oficial),Não Informado,Não Informado,Não Informado,São José do Rio Preto,0,Entrância Inicial,434.12 Km,110V,"Rua Jansem de Mello , 516 - Centro",15440-000,Nova Granada,SP,3533007.0,Nova Granada,16.0
907,Fórum III de Socorro (INATIVO),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Cel. Bertoldo Klinger , 12 - Centro",13960-000,Socorro,SP,,,
908,Jardinópolis III (Residência Oficial),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Américo Sales , 810 - Centro",14680000,Jardinópolis,SP,,,
909,Fórum Pompéia II (Residência Oficial),Não Informado,Não Informado,Não Informado,Marília,0,Entrância Inicial,396.10 Km,110V,"Rua Getúlio Vargas , 290 - Centro",17580-000,Pompéia,SP,3540002.0,Pompéia,31.0
910,Fórum São Roque III (Residência Oficial),Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Padre Marçal , 542 - Centro",00000-000,São Roque,SP,,,
911,Fórum III Cruzeiro (Posto do CEJUSC),Não Informado,Não Informado,Não Informado,Guaratinguetá,0,Entrância Intermediária,202.42 Km,110V,"Avenida Jorge Tibiriça , 932 - Centro",12701020,Cruzeiro,SP,3513405.0,Cruzeiro,48.0
